,Date,High,Low,Open,Close,Volume,Adj Close,Company
87,2020-11-20,14.59000015258789,14.489999771118164,14.539999961853027,14.569999694824219,103800.0,14.569999694824219,WBK
88,2020-11-20,1432.699951171875,1422.0,1432.699951171875,1422.0,3827.0,1422.0,WFC
89,2020-11-20,25.979999542236328,25.899999618530273,25.920000076293945,25.979999542236328,20682.0,25.979999542236328,WFC-PL
90,2020-11-20,25.809999465942383,25.75,25.760000228881836,25.770000457763672,15866.0,25.770000457763672,WFC-PN
91,2020-11-20,25.799999237060547,25.700000762939453,25.700000762939453,25.770000457763672,16450.0,25.770000457763672,WFC-PO
92,2020-11-20,26.59000015258789,26.43000030517578,26.5,26.489999771118164,84484.0,26.489999771118164,WFC-PP
93,2020-11-20,28.95800018310547,28.764999389648438,28.850000381469727,28.950000762939453,87917.0,28.950000762939453,WFC-PQ
94,2020-11-20,25.412700653076172,25.3700008392334,25.3700008392334,25.3700008392334,10353.0,25.3700008392334,WFC-PR
95,2020-11-20,25.3700008392334,25.360000610351562,25.360000610351562,25.360000610351562,47873.0,25.360000610351562,WFC-PT
96,2020-11-20,25.770000457763672,25.68000030517578,25.770000457763672,25.700000762939453,29380.0,25.700000762939453,WFC-PV
97,2020-11-20,26.030000686645508,25.952899932861328,26.010000228881836,26.0,41116.0,26.0,WFC-PW
98,2020-11-20,26.729999542236328,26.649999618530273,26.714599609375,26.700000762939453,20719.0,26.700000762939453,WFC-PX
99,2020-11-20,26.229999542236328,25.459999084472656,26.040000915527344,25.479999542236328,38425200.0,25.479999542236328,WFC-PY
