Company,Parent,Volume,Date
GS,Origin,23434000,5/4/2009
GS,Origin,16811000,5/5/2009
GS,Origin,20439300,5/6/2009
GS,Origin,23188600,5/7/2009
GS,Origin,19152000,5/8/2009
GS,Origin,18391800,5/11/2009
GS,Origin,21101400,5/12/2009
GS,Origin,18621300,5/13/2009
GS,Origin,17411400,5/14/2009
GS,Origin,14754700,5/15/2009
GS,Origin,18622700,5/18/2009
GS,Origin,15324300,5/19/2009
GS,Origin,21426800,5/20/2009
GS,Origin,16135500,5/21/2009
GS,Origin,9058400,5/22/2009
GS,Origin,13768700,5/26/2009
GS,Origin,16696900,5/27/2009
GS,Origin,14803100,5/28/2009
GS,Origin,14130000,5/29/2009
GS,Origin,18403800,6/1/2009
GS,Origin,11988200,6/2/2009
GS,Origin,11809700,6/3/2009
GS,Origin,17166900,6/4/2009
GS,Origin,12817500,6/5/2009
GS,Origin,10908900,6/8/2009
GS,Origin,11566100,6/9/2009
GS,Origin,14346700,6/10/2009
GS,Origin,12086500,6/11/2009
GS,Origin,8209900,6/12/2009
GS,Origin,8742100,6/15/2009
GS,Origin,10129700,6/16/2009
GS,Origin,14054600,6/17/2009
GS,Origin,10526500,6/18/2009
GS,Origin,9473700,6/19/2009
GS,Origin,13939000,6/22/2009
GS,Origin,11056800,6/23/2009
GS,Origin,11531000,6/24/2009
GS,Origin,10135900,6/25/2009
GS,Origin,9837400,6/26/2009
GS,Origin,7835800,6/29/2009
GS,Origin,9614400,6/30/2009
GS,Origin,7505000,7/1/2009
GS,Origin,7685000,7/2/2009
GS,Origin,11756800,7/6/2009
GS,Origin,9503000,7/7/2009
GS,Origin,19399300,7/8/2009
GS,Origin,15026500,7/9/2009
GS,Origin,12685200,7/10/2009
GS,Origin,23817800,7/13/2009
GS,Origin,28813100,7/14/2009
GS,Origin,21135600,7/15/2009
GS,Origin,12643600,7/16/2009
GS,Origin,9617200,7/17/2009
GS,Origin,12433800,7/20/2009
GS,Origin,10886500,7/21/2009
GS,Origin,9499400,7/22/2009
GS,Origin,12291900,7/23/2009
GS,Origin,7294400,7/24/2009
GS,Origin,7613000,7/27/2009
GS,Origin,10244800,7/28/2009
GS,Origin,9111300,7/29/2009
GS,Origin,9415400,7/30/2009
GS,Origin,7721200,7/31/2009
GS,Origin,8361800,8/3/2009
GS,Origin,8808900,8/4/2009
GS,Origin,9593900,8/5/2009
GS,Origin,8201800,8/6/2009
GS,Origin,10771800,8/7/2009
GS,Origin,8909700,8/10/2009
GS,Origin,9785100,8/11/2009
GS,Origin,9842700,8/12/2009
GS,Origin,8922600,8/13/2009
GS,Origin,6756800,8/14/2009
GS,Origin,10146100,8/17/2009
GS,Origin,8090000,8/18/2009
GS,Origin,8838900,8/19/2009
GS,Origin,7619200,8/20/2009
GS,Origin,10417200,8/21/2009
GS,Origin,9148800,8/24/2009
GS,Origin,9118900,8/25/2009
GS,Origin,8325600,8/26/2009
GS,Origin,7890600,8/27/2009
GS,Origin,7029800,8/28/2009
GS,Origin,9106500,8/31/2009
GS,Origin,12446800,9/1/2009
GS,Origin,10751500,9/2/2009
GS,Origin,8837800,9/3/2009
GS,Origin,6220100,9/4/2009
GS,Origin,10066300,9/8/2009
GS,Origin,10196500,9/9/2009
GS,Origin,13488900,9/10/2009
GS,Origin,11094800,9/11/2009
GS,Origin,8028100,9/14/2009
GS,Origin,8398900,9/15/2009
GS,Origin,8706100,9/16/2009
GS,Origin,9674300,9/17/2009
GS,Origin,8395300,9/18/2009
GS,Origin,6368600,9/21/2009
GS,Origin,7470700,9/22/2009
GS,Origin,10069600,9/23/2009
GS,Origin,10982400,9/24/2009
GS,Origin,12296200,9/25/2009
GS,Origin,7892200,9/28/2009
GS,Origin,7539300,9/29/2009
GS,Origin,10517900,9/30/2009
GS,Origin,11044500,10/1/2009
GS,Origin,9232400,10/2/2009
GS,Origin,9471200,10/5/2009
GS,Origin,13918900,10/6/2009
GS,Origin,10579400,10/7/2009
GS,Origin,11978100,10/8/2009
GS,Origin,6526300,10/9/2009
GS,Origin,6189400,10/12/2009
GS,Origin,11959300,10/13/2009
GS,Origin,15806700,10/14/2009
GS,Origin,17834200,10/15/2009
GS,Origin,12750800,10/16/2009
GS,Origin,7482000,10/19/2009
GS,Origin,7387400,10/20/2009
GS,Origin,11759300,10/21/2009
GS,Origin,10666200,10/22/2009
GS,Origin,9221900,10/23/2009
GS,Origin,9427400,10/26/2009
GS,Origin,10505700,10/27/2009
GS,Origin,13586400,10/28/2009
GS,Origin,9342900,10/29/2009
GS,Origin,13323700,10/30/2009
GS,Origin,15802400,11/2/2009
GS,Origin,11150300,11/3/2009
GS,Origin,11143300,11/4/2009
GS,Origin,9017500,11/5/2009
GS,Origin,6274200,11/6/2009
GS,Origin,10329200,11/9/2009
GS,Origin,7244700,11/10/2009
GS,Origin,8187800,11/11/2009
GS,Origin,7404200,11/12/2009
GS,Origin,7630900,11/13/2009
GS,Origin,8748500,11/16/2009
GS,Origin,7680500,11/17/2009
GS,Origin,5959000,11/18/2009
GS,Origin,8893100,11/19/2009
GS,Origin,8825400,11/20/2009
GS,Origin,7930000,11/23/2009
GS,Origin,6143700,11/24/2009
GS,Origin,6984800,11/25/2009
GS,Origin,6883200,11/27/2009
GS,Origin,10699200,11/30/2009
GS,Origin,13489100,12/1/2009
GS,Origin,7500200,12/2/2009
GS,Origin,8020400,12/3/2009
GS,Origin,10410300,12/4/2009
GS,Origin,6654600,12/7/2009
GS,Origin,11693900,12/8/2009
GS,Origin,10975800,12/9/2009
GS,Origin,11930700,12/10/2009
GS,Origin,6425000,12/11/2009
GS,Origin,6652900,12/14/2009
GS,Origin,7539800,12/15/2009
GS,Origin,8637700,12/16/2009
GS,Origin,8943800,12/17/2009
GS,Origin,8687100,12/18/2009
GS,Origin,9392900,12/21/2009
GS,Origin,4190700,12/22/2009
GS,Origin,4052600,12/23/2009
GS,Origin,1858100,12/24/2009
GS,Origin,3586000,12/28/2009
GS,Origin,5214800,12/29/2009
GS,Origin,5996200,12/30/2009
GS,Origin,6401800,12/31/2009
GS,Origin,9135000,1/4/2010
GS,Origin,11659400,1/5/2010
GS,Origin,7381100,1/6/2010
GS,Origin,8727400,1/7/2010
GS,Origin,7268100,1/8/2010
GS,Origin,7704900,1/11/2010
GS,Origin,10360100,1/12/2010
GS,Origin,11269500,1/13/2010
GS,Origin,10521400,1/14/2010
GS,Origin,10896300,1/15/2010
GS,Origin,7705300,1/19/2010
GS,Origin,8893900,1/20/2010
GS,Origin,51738300,1/21/2010
GS,Origin,30175600,1/22/2010
GS,Origin,17877000,1/25/2010
GS,Origin,15985900,1/26/2010
GS,Origin,19899000,1/27/2010
GS,Origin,16160700,1/28/2010
GS,Origin,18502800,1/29/2010
GS,Origin,12980800,2/1/2010
GS,Origin,17246600,2/2/2010
GS,Origin,16785200,2/3/2010
GS,Origin,18895000,2/4/2010
GS,Origin,18759200,2/5/2010
GS,Origin,10257300,2/8/2010
GS,Origin,14017300,2/9/2010
GS,Origin,10555300,2/10/2010
GS,Origin,11163400,2/11/2010
GS,Origin,10293200,2/12/2010
GS,Origin,11497100,2/16/2010
GS,Origin,10070000,2/17/2010
GS,Origin,10991100,2/18/2010
GS,Origin,8693000,2/19/2010
GS,Origin,7375500,2/22/2010
GS,Origin,15696000,2/23/2010
GS,Origin,8361500,2/24/2010
GS,Origin,10519900,2/25/2010
GS,Origin,7812700,2/26/2010
GS,Origin,6522800,3/1/2010
GS,Origin,11986400,3/2/2010
GS,Origin,10006000,3/3/2010
GS,Origin,15439500,3/4/2010
GS,Origin,12226700,3/5/2010
GS,Origin,9344500,3/8/2010
GS,Origin,12958700,3/9/2010
GS,Origin,13107200,3/10/2010
GS,Origin,8910600,3/11/2010
GS,Origin,10216900,3/12/2010
GS,Origin,13958600,3/15/2010
GS,Origin,11687700,3/16/2010
GS,Origin,10138600,3/17/2010
GS,Origin,6883500,3/18/2010
GS,Origin,10896600,3/19/2010
GS,Origin,7320400,3/22/2010
GS,Origin,10804800,3/23/2010
GS,Origin,8396100,3/24/2010
GS,Origin,9534300,3/25/2010
GS,Origin,11811500,3/26/2010
GS,Origin,11785600,3/29/2010
GS,Origin,8184600,3/30/2010
GS,Origin,8243200,3/31/2010
GS,Origin,6480600,4/1/2010
GS,Origin,6135000,4/5/2010
GS,Origin,7743600,4/6/2010
GS,Origin,13887200,4/7/2010
GS,Origin,10668800,4/8/2010
GS,Origin,8462000,4/9/2010
GS,Origin,6040800,4/12/2010
GS,Origin,6466400,4/13/2010
GS,Origin,12556400,4/14/2010
GS,Origin,7838700,4/15/2010
GS,Origin,102043700,4/16/2010
GS,Origin,54299200,4/19/2010
GS,Origin,42196600,4/20/2010
GS,Origin,30371000,4/21/2010
GS,Origin,24823000,4/22/2010
GS,Origin,14916000,4/23/2010
GS,Origin,30940700,4/26/2010
GS,Origin,34516800,4/27/2010
GS,Origin,21226100,4/28/2010
GS,Origin,18464300,4/29/2010
GS,Origin,73187900,4/30/2010
GS,Origin,28282700,5/3/2010
GS,Origin,30313400,5/4/2010
GS,Origin,18355200,5/5/2010
GS,Origin,22984700,5/6/2010
GS,Origin,21268500,5/7/2010
GS,Origin,23098200,5/10/2010
GS,Origin,15497900,5/11/2010
GS,Origin,15457000,5/12/2010
GS,Origin,11517900,5/13/2010
GS,Origin,10977400,5/14/2010
GS,Origin,16330100,5/17/2010
GS,Origin,18025300,5/18/2010
GS,Origin,18079900,5/19/2010
GS,Origin,16279200,5/20/2010
GS,Origin,25553400,5/21/2010
GS,Origin,16556800,5/24/2010
GS,Origin,21490900,5/25/2010
GS,Origin,17073900,5/26/2010
GS,Origin,12910200,5/27/2010
GS,Origin,10683700,5/28/2010
GS,Origin,9455200,6/1/2010
GS,Origin,7668400,6/2/2010
GS,Origin,7454900,6/3/2010
GS,Origin,14900400,6/4/2010
GS,Origin,12238600,6/7/2010
GS,Origin,14587000,6/8/2010
GS,Origin,8950600,6/9/2010
GS,Origin,21931000,6/10/2010
GS,Origin,9241800,6/11/2010
GS,Origin,10951400,6/14/2010
GS,Origin,10649300,6/15/2010
GS,Origin,7077700,6/16/2010
GS,Origin,8104300,6/17/2010
GS,Origin,10154900,6/18/2010
GS,Origin,8691000,6/21/2010
GS,Origin,9002200,6/22/2010
GS,Origin,8232200,6/23/2010
GS,Origin,9967900,6/24/2010
GS,Origin,14332300,6/25/2010
GS,Origin,9908100,6/28/2010
GS,Origin,10338100,6/29/2010
GS,Origin,9139800,6/30/2010
GS,Origin,11645300,7/1/2010
GS,Origin,6566400,7/2/2010
GS,Origin,7820100,7/6/2010
GS,Origin,9300400,7/7/2010
GS,Origin,9895700,7/8/2010
GS,Origin,6919900,7/9/2010
GS,Origin,4728900,7/12/2010
GS,Origin,8983900,7/13/2010
GS,Origin,6068500,7/14/2010
GS,Origin,21621900,7/15/2010
GS,Origin,29604600,7/16/2010
GS,Origin,10875900,7/19/2010
GS,Origin,20571400,7/20/2010
GS,Origin,11337000,7/21/2010
GS,Origin,13307300,7/22/2010
GS,Origin,7306900,7/23/2010
GS,Origin,6089000,7/26/2010
GS,Origin,7151200,7/27/2010
GS,Origin,4845600,7/28/2010
GS,Origin,15657700,7/29/2010
GS,Origin,8792400,7/30/2010
GS,Origin,6523100,8/2/2010
GS,Origin,5648500,8/3/2010
GS,Origin,12283700,8/4/2010
GS,Origin,5680200,8/5/2010
GS,Origin,8082600,8/6/2010
GS,Origin,4209800,8/9/2010
GS,Origin,5861700,8/10/2010
GS,Origin,7734400,8/11/2010
GS,Origin,4949300,8/12/2010
GS,Origin,4218700,8/13/2010
GS,Origin,3760100,8/16/2010
GS,Origin,4391600,8/17/2010
GS,Origin,4460600,8/18/2010
GS,Origin,5290900,8/19/2010
GS,Origin,5276800,8/20/2010
GS,Origin,3729200,8/23/2010
GS,Origin,6372300,8/24/2010
GS,Origin,5638400,8/25/2010
GS,Origin,6818100,8/26/2010
GS,Origin,11252000,8/27/2010
GS,Origin,6205800,8/30/2010
GS,Origin,7064100,8/31/2010
GS,Origin,6897700,9/1/2010
GS,Origin,4992000,9/2/2010
GS,Origin,13588500,9/3/2010
GS,Origin,6211300,9/7/2010
GS,Origin,8310300,9/8/2010
GS,Origin,6729800,9/9/2010
GS,Origin,4417200,9/10/2010
GS,Origin,7653600,9/13/2010
GS,Origin,5688200,9/14/2010
GS,Origin,5698200,9/15/2010
GS,Origin,4388600,9/16/2010
GS,Origin,4835600,9/17/2010
GS,Origin,5640500,9/20/2010
GS,Origin,6876000,9/21/2010
GS,Origin,8986100,9/22/2010
GS,Origin,9152400,9/23/2010
GS,Origin,5623700,9/24/2010
GS,Origin,5205900,9/27/2010
GS,Origin,5504800,9/28/2010
GS,Origin,6944900,9/29/2010
GS,Origin,6854400,9/30/2010
GS,Origin,7439800,10/1/2010
GS,Origin,5866700,10/4/2010
GS,Origin,8724700,10/5/2010
GS,Origin,6330600,10/6/2010
GS,Origin,4471500,10/7/2010
GS,Origin,5225100,10/8/2010
GS,Origin,4454400,10/11/2010
GS,Origin,6378000,10/12/2010
GS,Origin,5626200,10/13/2010
GS,Origin,6891100,10/14/2010
GS,Origin,6901500,10/15/2010
GS,Origin,6972300,10/18/2010
GS,Origin,14491200,10/19/2010
GS,Origin,10631200,10/20/2010
GS,Origin,6350900,10/21/2010
GS,Origin,4051700,10/22/2010
GS,Origin,5728300,10/25/2010
GS,Origin,4068500,10/26/2010
GS,Origin,6570900,10/27/2010
GS,Origin,9918800,10/28/2010
GS,Origin,4536600,10/29/2010
GS,Origin,4514400,11/1/2010
GS,Origin,3332400,11/2/2010
GS,Origin,4462800,11/3/2010
GS,Origin,8162600,11/4/2010
GS,Origin,11989300,11/5/2010
GS,Origin,5516100,11/8/2010
GS,Origin,7343900,11/9/2010
GS,Origin,6328100,11/10/2010
GS,Origin,3931500,11/11/2010
GS,Origin,4735600,11/12/2010
GS,Origin,5199000,11/15/2010
GS,Origin,5914100,11/16/2010
GS,Origin,3726300,11/17/2010
GS,Origin,4987500,11/18/2010
GS,Origin,4584500,11/19/2010
GS,Origin,11364000,11/22/2010
GS,Origin,7315000,11/23/2010
GS,Origin,4258200,11/24/2010
GS,Origin,1876900,11/26/2010
GS,Origin,4819900,11/29/2010
GS,Origin,5416900,11/30/2010
GS,Origin,6024000,12/1/2010
GS,Origin,7208600,12/2/2010
GS,Origin,4658000,12/3/2010
GS,Origin,3686300,12/6/2010
GS,Origin,5527700,12/7/2010
GS,Origin,5259500,12/8/2010
GS,Origin,5746400,12/9/2010
GS,Origin,4543600,12/10/2010
GS,Origin,5325200,12/13/2010
GS,Origin,4892700,12/14/2010
GS,Origin,4358100,12/15/2010
GS,Origin,4164400,12/16/2010
GS,Origin,5343000,12/17/2010
GS,Origin,3719100,12/20/2010
GS,Origin,4546900,12/21/2010
GS,Origin,3858500,12/22/2010
GS,Origin,2494000,12/23/2010
GS,Origin,2715000,12/27/2010
GS,Origin,2862900,12/28/2010
GS,Origin,3329800,12/29/2010
GS,Origin,1745400,12/30/2010
GS,Origin,1636300,12/31/2010
GS,Origin,5717100,1/3/2011
GS,Origin,3335500,1/4/2011
GS,Origin,4140600,1/5/2011
GS,Origin,5375200,1/6/2011
GS,Origin,4916100,1/7/2011
GS,Origin,3650300,1/10/2011
GS,Origin,4572300,1/11/2011
GS,Origin,5592900,1/12/2011
GS,Origin,3183800,1/13/2011
GS,Origin,5885100,1/14/2011
GS,Origin,4981200,1/18/2011
GS,Origin,13372700,1/19/2011
GS,Origin,8914900,1/20/2011
GS,Origin,5876500,1/21/2011
GS,Origin,4624300,1/24/2011
GS,Origin,11259800,1/25/2011
GS,Origin,6738000,1/26/2011
GS,Origin,6036000,1/27/2011
GS,Origin,4570000,1/28/2011
GS,Origin,3792800,1/31/2011
GS,Origin,4138400,2/1/2011
GS,Origin,2986200,2/2/2011
GS,Origin,4710400,2/3/2011
GS,Origin,3354500,2/4/2011
GS,Origin,5036700,2/7/2011
GS,Origin,4718700,2/8/2011
GS,Origin,5663900,2/9/2011
GS,Origin,4265800,2/10/2011
GS,Origin,4257100,2/11/2011
GS,Origin,3547200,2/14/2011
GS,Origin,4025900,2/15/2011
GS,Origin,4606300,2/16/2011
GS,Origin,4448100,2/17/2011
GS,Origin,3728100,2/18/2011
GS,Origin,5448200,2/22/2011
GS,Origin,4560400,2/23/2011
GS,Origin,4619300,2/24/2011
GS,Origin,4636200,2/25/2011
GS,Origin,4235200,2/28/2011
GS,Origin,7015500,3/1/2011
GS,Origin,4658400,3/2/2011
GS,Origin,4581200,3/3/2011
GS,Origin,7810800,3/4/2011
GS,Origin,7004100,3/7/2011
GS,Origin,4845900,3/8/2011
GS,Origin,4125200,3/9/2011
GS,Origin,4563400,3/10/2011
GS,Origin,2883900,3/11/2011
GS,Origin,4376100,3/14/2011
GS,Origin,5243600,3/15/2011
GS,Origin,7223400,3/16/2011
GS,Origin,5293900,3/17/2011
GS,Origin,10170600,3/18/2011
GS,Origin,4663300,3/21/2011
GS,Origin,3538900,3/22/2011
GS,Origin,3603300,3/23/2011
GS,Origin,2734400,3/24/2011
GS,Origin,4020700,3/25/2011
GS,Origin,3686800,3/28/2011
GS,Origin,3769400,3/29/2011
GS,Origin,2967200,3/30/2011
GS,Origin,3317700,3/31/2011
GS,Origin,3787900,4/1/2011
GS,Origin,2816800,4/4/2011
GS,Origin,3173700,4/5/2011
GS,Origin,4198700,4/6/2011
GS,Origin,4589200,4/7/2011
GS,Origin,3280800,4/8/2011
GS,Origin,3126900,4/11/2011
GS,Origin,3328100,4/12/2011
GS,Origin,5145000,4/13/2011
GS,Origin,7982300,4/14/2011
GS,Origin,5608300,4/15/2011
GS,Origin,5992900,4/18/2011
GS,Origin,13463800,4/19/2011
GS,Origin,7181300,4/20/2011
GS,Origin,3977500,4/21/2011
GS,Origin,3711600,4/25/2011
GS,Origin,4400000,4/26/2011
GS,Origin,4207000,4/27/2011
GS,Origin,5906700,4/28/2011
GS,Origin,6075500,4/29/2011
GS,Origin,4362700,5/2/2011
GS,Origin,3557400,5/3/2011
GS,Origin,3768000,5/4/2011
GS,Origin,4100200,5/5/2011
GS,Origin,5429300,5/6/2011
GS,Origin,3152400,5/9/2011
GS,Origin,4033800,5/10/2011
GS,Origin,5310500,5/11/2011
GS,Origin,20659200,5/12/2011
GS,Origin,14256700,5/13/2011
GS,Origin,6458800,5/16/2011
GS,Origin,7071400,5/17/2011
GS,Origin,4768900,5/18/2011
GS,Origin,7331500,5/19/2011
GS,Origin,11284500,5/20/2011
GS,Origin,8406500,5/23/2011
GS,Origin,6605300,5/24/2011
GS,Origin,6528800,5/25/2011
GS,Origin,5332300,5/26/2011
GS,Origin,5275700,5/27/2011
GS,Origin,7023200,5/31/2011
GS,Origin,6768100,6/1/2011
GS,Origin,12423400,6/2/2011
GS,Origin,5457600,6/3/2011
GS,Origin,5287800,6/6/2011
GS,Origin,6191500,6/7/2011
GS,Origin,6795100,6/8/2011
GS,Origin,4498100,6/9/2011
GS,Origin,7556800,6/10/2011
GS,Origin,5272900,6/13/2011
GS,Origin,5849900,6/14/2011
GS,Origin,5715200,6/15/2011
GS,Origin,5230700,6/16/2011
GS,Origin,6758300,6/17/2011
GS,Origin,4019900,6/20/2011
GS,Origin,4213300,6/21/2011
GS,Origin,4224400,6/22/2011
GS,Origin,6706600,6/23/2011
GS,Origin,5774800,6/24/2011
GS,Origin,5831800,6/27/2011
GS,Origin,8056000,6/28/2011
GS,Origin,8170800,6/29/2011
GS,Origin,4980900,6/30/2011
GS,Origin,5103500,7/1/2011
GS,Origin,4458300,7/5/2011
GS,Origin,3029100,7/6/2011
GS,Origin,3857500,7/7/2011
GS,Origin,4141600,7/8/2011
GS,Origin,4722900,7/11/2011
GS,Origin,4330900,7/12/2011
GS,Origin,4410500,7/13/2011
GS,Origin,5357200,7/14/2011
GS,Origin,5255100,7/15/2011
GS,Origin,5836500,7/18/2011
GS,Origin,15297700,7/19/2011
GS,Origin,8578300,7/20/2011
GS,Origin,7671000,7/21/2011
GS,Origin,4925500,7/22/2011
GS,Origin,5856700,7/25/2011
GS,Origin,5464700,7/26/2011
GS,Origin,5250000,7/27/2011
GS,Origin,4429700,7/28/2011
GS,Origin,5340300,7/29/2011
GS,Origin,5880700,8/1/2011
GS,Origin,7594500,8/2/2011
GS,Origin,6499400,8/3/2011
GS,Origin,8193300,8/4/2011
GS,Origin,11167300,8/5/2011
GS,Origin,17378000,8/8/2011
GS,Origin,15913400,8/9/2011
GS,Origin,18592000,8/10/2011
GS,Origin,11842200,8/11/2011
GS,Origin,9607900,8/12/2011
GS,Origin,7257200,8/15/2011
GS,Origin,7413100,8/16/2011
GS,Origin,4828600,8/17/2011
GS,Origin,9284600,8/18/2011
GS,Origin,6829000,8/19/2011
GS,Origin,11286600,8/22/2011
GS,Origin,24482500,8/23/2011
GS,Origin,10169800,8/24/2011
GS,Origin,11939500,8/25/2011
GS,Origin,7355700,8/26/2011
GS,Origin,5177900,8/29/2011
GS,Origin,5298800,8/30/2011
GS,Origin,6488100,8/31/2011
GS,Origin,9855500,9/1/2011
GS,Origin,8380900,9/2/2011
GS,Origin,7749300,9/6/2011
GS,Origin,6526400,9/7/2011
GS,Origin,6508800,9/8/2011
GS,Origin,8613700,9/9/2011
GS,Origin,8769600,9/12/2011
GS,Origin,7119200,9/13/2011
GS,Origin,6602200,9/14/2011
GS,Origin,6354500,9/15/2011
GS,Origin,7999300,9/16/2011
GS,Origin,5821600,9/19/2011
GS,Origin,4978100,9/20/2011
GS,Origin,8586100,9/21/2011
GS,Origin,12381300,9/22/2011
GS,Origin,17489100,9/23/2011
GS,Origin,7038600,9/26/2011
GS,Origin,8583800,9/27/2011
GS,Origin,5676800,9/28/2011
GS,Origin,5949200,9/29/2011
GS,Origin,5780200,9/30/2011
GS,Origin,7745200,10/3/2011
GS,Origin,12000000,10/4/2011
GS,Origin,8455400,10/5/2011
GS,Origin,7604000,10/6/2011
GS,Origin,7636900,10/7/2011
GS,Origin,6123500,10/10/2011
GS,Origin,7065300,10/11/2011
GS,Origin,8237900,10/12/2011
GS,Origin,6571500,10/13/2011
GS,Origin,5557400,10/14/2011
GS,Origin,7227800,10/17/2011
GS,Origin,16777200,10/18/2011
GS,Origin,9959400,10/19/2011
GS,Origin,7351200,10/20/2011
GS,Origin,5854800,10/21/2011
GS,Origin,5616600,10/24/2011
GS,Origin,5150100,10/25/2011
GS,Origin,11751700,10/26/2011
GS,Origin,16477900,10/27/2011
GS,Origin,8249500,10/28/2011
GS,Origin,8071700,10/31/2011
GS,Origin,10225400,11/1/2011
GS,Origin,5602800,11/2/2011
GS,Origin,8295100,11/3/2011
GS,Origin,6074600,11/4/2011
GS,Origin,4696900,11/7/2011
GS,Origin,6138600,11/8/2011
GS,Origin,10596500,11/9/2011
GS,Origin,8536500,11/10/2011
GS,Origin,4770400,11/11/2011
GS,Origin,4826400,11/14/2011
GS,Origin,5664100,11/15/2011
GS,Origin,8889900,11/16/2011
GS,Origin,8994900,11/17/2011
GS,Origin,6228700,11/18/2011
GS,Origin,7802900,11/21/2011
GS,Origin,7087400,11/22/2011
GS,Origin,6608600,11/23/2011
GS,Origin,3675000,11/25/2011
GS,Origin,8730600,11/28/2011
GS,Origin,5877300,11/29/2011
GS,Origin,10871200,11/30/2011
GS,Origin,6036600,12/1/2011
GS,Origin,15122900,12/2/2011
GS,Origin,8527400,12/5/2011
GS,Origin,6401800,12/6/2011
GS,Origin,10620400,12/7/2011
GS,Origin,9218200,12/8/2011
GS,Origin,7014600,12/9/2011
GS,Origin,6133300,12/12/2011
GS,Origin,10105700,12/13/2011
GS,Origin,8376300,12/14/2011
GS,Origin,8163200,12/15/2011
GS,Origin,10053500,12/16/2011
GS,Origin,9545300,12/19/2011
GS,Origin,8610800,12/20/2011
GS,Origin,6422500,12/21/2011
GS,Origin,8280500,12/22/2011
GS,Origin,3919500,12/23/2011
GS,Origin,3672000,12/27/2011
GS,Origin,3917400,12/28/2011
GS,Origin,4290500,12/29/2011
GS,Origin,4182800,12/30/2011
GS,Origin,8645200,1/3/2012
GS,Origin,7406200,1/4/2012
GS,Origin,8131300,1/5/2012
GS,Origin,5940900,1/6/2012
GS,Origin,5018200,1/9/2012
GS,Origin,7682700,1/10/2012
GS,Origin,7223000,1/11/2012
GS,Origin,6858700,1/12/2012
GS,Origin,7615800,1/13/2012
GS,Origin,8041500,1/17/2012
GS,Origin,17960300,1/18/2012
GS,Origin,11480900,1/19/2012
GS,Origin,8439700,1/20/2012
GS,Origin,7091800,1/23/2012
GS,Origin,4543900,1/24/2012
GS,Origin,7927600,1/25/2012
GS,Origin,6909600,1/26/2012
GS,Origin,8403600,1/27/2012
GS,Origin,6356900,1/30/2012
GS,Origin,8028400,1/31/2012
GS,Origin,11333000,2/1/2012
GS,Origin,6624200,2/2/2012
GS,Origin,7454500,2/3/2012
GS,Origin,3421900,2/6/2012
GS,Origin,5727300,2/7/2012
GS,Origin,4958200,2/8/2012
GS,Origin,4769800,2/9/2012
GS,Origin,5849400,2/10/2012
GS,Origin,3990000,2/13/2012
GS,Origin,4870300,2/14/2012
GS,Origin,6111800,2/15/2012
GS,Origin,6372400,2/16/2012
GS,Origin,5182300,2/17/2012
GS,Origin,5320400,2/21/2012
GS,Origin,4508500,2/22/2012
GS,Origin,5609600,2/23/2012
GS,Origin,4877500,2/24/2012
GS,Origin,4370200,2/27/2012
GS,Origin,6448200,2/28/2012
GS,Origin,6650700,2/29/2012
GS,Origin,10485800,3/1/2012
GS,Origin,7044100,3/2/2012
GS,Origin,5612700,3/5/2012
GS,Origin,8161100,3/6/2012
GS,Origin,5595000,3/7/2012
GS,Origin,4784100,3/8/2012
GS,Origin,5000600,3/9/2012
GS,Origin,4060000,3/12/2012
GS,Origin,11884700,3/13/2012
GS,Origin,14837200,3/14/2012
GS,Origin,7245600,3/15/2012
GS,Origin,7425700,3/16/2012
GS,Origin,8020700,3/19/2012
GS,Origin,8247000,3/20/2012
GS,Origin,4820500,3/21/2012
GS,Origin,5028400,3/22/2012
GS,Origin,5160600,3/23/2012
GS,Origin,4444000,3/26/2012
GS,Origin,5447000,3/27/2012
GS,Origin,5187900,3/28/2012
GS,Origin,5538800,3/29/2012
GS,Origin,4651400,3/30/2012
GS,Origin,4084700,4/2/2012
GS,Origin,5594800,4/3/2012
GS,Origin,5633800,4/4/2012
GS,Origin,6103700,4/5/2012
GS,Origin,4043300,4/9/2012
GS,Origin,5770400,4/10/2012
GS,Origin,4177500,4/11/2012
GS,Origin,5514600,4/12/2012
GS,Origin,6368200,4/13/2012
GS,Origin,7137600,4/16/2012
GS,Origin,12894400,4/17/2012
GS,Origin,6637400,4/18/2012
GS,Origin,9240300,4/19/2012
GS,Origin,5369600,4/20/2012
GS,Origin,7047600,4/23/2012
GS,Origin,4701900,4/24/2012
GS,Origin,5080600,4/25/2012
GS,Origin,4587600,4/26/2012
GS,Origin,4008400,4/27/2012
GS,Origin,4240300,4/30/2012
GS,Origin,4308600,5/1/2012
GS,Origin,3956400,5/2/2012
GS,Origin,4854800,5/3/2012
GS,Origin,5500100,5/4/2012
GS,Origin,3267400,5/7/2012
GS,Origin,4065900,5/8/2012
GS,Origin,4777100,5/9/2012
GS,Origin,4694200,5/10/2012
GS,Origin,10631800,5/11/2012
GS,Origin,10075600,5/14/2012
GS,Origin,5656700,5/15/2012
GS,Origin,5797200,5/16/2012
GS,Origin,6375200,5/17/2012
GS,Origin,7184700,5/18/2012
GS,Origin,5314700,5/21/2012
GS,Origin,5839700,5/22/2012
GS,Origin,5469700,5/23/2012
GS,Origin,5177300,5/24/2012
GS,Origin,3096000,5/25/2012
GS,Origin,4528000,5/29/2012
GS,Origin,5713200,5/30/2012
GS,Origin,4833000,5/31/2012
